sha256,format,detected_format,decryption,bytes,classification,classification_reason,read_status,sheet_count,visible_sheet_count,apparent_cells,sample_nonempty,sample_numeric,sample_formulas,sheet_names,sample_text,seconds,error,canonical_url,local_path
065b2c172347560b2557e7b240f04c2d5c998e4e0b4d5db5ffec78f56988c2bf,XLSX,XLSX,,28700,published_data,Located in a published-data area,readable,2,2,3716,76,29,0,Explanatory Notes | Table A.22.1,Table A.22 – Herfindahl-Hirschman Index (HHI) | (Updated July 2023) | General | The Herfindahl-Hirschmann Index (HHI) is a measure of the level and trend of concentration in a particular market. The HHI is calculated by squaring each entity | The table below illustrates HHI market concentration guidelines. | Note: The HHI published here does not include credit unions. | HHI Market Concentration Thresholds | Market | CCPC Guidelines | Unconcentrated | <1000 | Concentrated || Table A.22.1 Herfindahl-Hirschman Index (HHI) for Irish Mortgage Credit | New lending inc. renegotiations | New lending ex. renegotiations | Outstanding stock,0.015,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/credit-and-banking-statistics/hhi-indicators/table-a-22-hhi.xlsx?sfvrsn=1d9dad1d_73,files\www.centralbank.ie\_long\5f1640ecd373e2dd46a76a98\table-a-22-hhi__q-6298bd8ae2__u-5f1640ecd373.xlsx
c6af8b6f38975cecac6278ff10f5e42b54aa59d4fbc6379be3a95b869b317a35,XLSX,XLSX,,2017499,published_data,Located in a published-data area,readable,9,9,809544,1028,495,0,Cover_Tab | Notes_Tab | Table 1 - PDH | Table 2 - BTL | Table 3 - PDH Bank & Non-Bank | Table 4 - BTL Bank & Non-Bank | Table 5 - Borrower Engagement | Master Data (1) | Master Data (2) -Borrower Co-op,"Statistical Tables: Residential Mortgage Arrears, Repossessions & Restructures | Table | Details | Data | Table 1 | PDH Sumamry | Click here | Table 2 | BTL Summary | Click here | Table 3 | PDH - Banks and Non-Banks Summary || Notes: | Category | Rows | Details | General | All | A detailed set of accompanying explanatory notes are published on the Central Bank website. For more details see: https://www.centralbank.ie/statistics/data-and | Arrears | 2 - 11 | The breakdown by arrears category has changed over time: - no additional breakdown of arrears over 180 days is available pre Sep-12 - no additional breakdown of | Arrears | 2 - 11 || Use the slicers to add or change the view of the data | Table 1: PDH Overview | Format | PDH | [Hold CTRL and Click for multiple selctions] | Cover_Tab | Sum of Amt | Column Labels | Row Labels | Row | Number | Number || Use the slicers to add or change the view of the data | Table 2: BTL Overview | Format | BTL | [Hold CTRL and Click for multiple selctions] | Cover_Tab | Sum of Amt | Column Labels | Row Labels | Row | Number | Number || Use the slicers to add or change the view of the data | Table 3: PDH -Breakdown by Banks and Non-Banks | Format | PDH | [Hold CTRL and Click for multiple selctions] | Cover_Tab | Sum of Amt | Column Labels | Banks | Non-Banks | PDH Total | Row Labels || Use the slicers to add or change the view of the data | Table 4: BTL -Breakdown by Banks and Non-Banks | Format | BTL | [Hold CTRL and Click for multiple selctions] | Cover_Tab | Sum of Amt | Column Labels | Banks | Non-Banks | BTL Total | Row Labels || Use the slicers to add or change the view of the data | Table 5: Borrower Engagement | [Hold CTRL and Click for multiple selctions] | Cover_Tab | Sum of Number of Accounts | Column Labels | In Arrears (Grand Total) | Row Labels | Row | On a Restructure Arrangement | Not on a Restructure Arrangement, - of which borrower co-operating | Not on a Restructure Arrangement, - of which borrower not co-operating, - of which In Legal Proceedings || Entity Group | Format | Category | Row Position | Column Position | Row | Column | Reporting Date | Amt | Banks | PDH | Total Outstanding || Entity Group | Format | Category | Row Position | Column Position | Row | Column | Reporting Date | Number of Accounts | Banks | PDH | Borrower co-operation status",0.078,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/credit-and-banking-statistics/mortgage-arrears/mortgage-arrears-data/moa-data-tables-new1a3d13144644629bacc1ff0000269695.xlsx?sfvrsn=a379711a_1,files\www.centralbank.ie\_long\6f154b14632e5edeb6c81e24\moa-data-tables-new1a3d13144644629bacc1ff0000269695__q-7035e.xlsx
87b764f0471ebb197fab26469f208a3d8da458f428badb1fbdc283cf487c195e,XLSX,XLSX,,443234,published_data,Located in a published-data area,readable,3,3,16896457,326,248,0,Table B.1.1 | Table B.1.1 - Rates | Table B.1.1 - Volumes,"Table B.1.1 Retail Interest Rates - Deposits, Outstanding Amounts | Households | Non-financial corporations | Overnight | Redeemable at notice | With agreed maturity | Overnight | With agreed maturity | Up to 2 years | Over 2 years | Rates (%) || Table B.1.1 Retail Interest Rates - Deposits, Outstanding Amounts | Households | Non-financial corporations | Overnight | Redeemable at notice | With agreed maturity | Overnight | With agreed maturity | Up to 2 years | Over 2 years | Rates (%) || Table B.1.1 Retail Interest Rates - Deposits, Outstanding Amounts | Households | Non-financial corporations | Overnight | Redeemable at notice | With agreed maturity | Overnight | With agreed maturity | Up to 2 years | Over 2 years | Volumes (€ million)",0.063,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/credit-and-banking-statistics/retail-interest-rates/data/ie_table_b-1-1_retail_interest_rates_-_deposits_outstanding_amounts.xlsx?sfvrsn=764ddb1d_307,files\www.centralbank.ie\_long\09619bcd2c8bb466eb7f9e00\ie_table_b-1-1_retail_interest_rates_-_deposits_outstanding_.xlsx
98f59dc292e021ef0209a6cf9d8ccf191b3077daa9214ead0b1d6a6d0ddf3137,XLSX,XLSX,,309456,published_data,Located in a published-data area,readable,3,3,16803576,576,475,0,Table B.1.2 | Table B.1.2 - Rates | Table B.1.2 - Volumes,"Table B.1.2 Retail Interest Rates - Loans, Outstanding Amounts | Households | Non-financial corporations | Overdrafts* | Loans for house purchases with original maturity | Consumer loans and other loans with original maturity | Overdrafts* | Loans with original maturity | Up to 1 year | Over 1 and up to 5 years | Over 5 years | Up to 1 year || Table B.1.2 Retail Interest Rates - Loans, Outstanding Amounts | Households | Non-financial corporations | Overdrafts | Loans for house purchases with original maturity | Consumer loans and other loans with original maturity | Overdrafts | Loans with original maturity | Up to 1 year | Over 1 and up to 5 years | Over 5 years | Up to 1 year || Table B.1.2 Retail Interest Rates - Loans, Outstanding Amounts | Households | Non-financial corporations | Overdrafts | Loans for house purchases with original maturity | Consumer loans and other loans with original maturity | Overdrafts | Loans with original maturity | Up to 1 year | Over 1 and up to 5 years | Over 5 years | Up to 1 year",0.016,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/credit-and-banking-statistics/retail-interest-rates/data/ie_table_b-1-2_retail_interest_rates_-_loans_outstanding_amounts.xlsx?sfvrsn=7fddda1d_312,files\www.centralbank.ie\_long\2c9129ab365415af3780c893\ie_table_b-1-2_retail_interest_rates_-_loans_outstanding_amo.xlsx
6f6cdb6477cafa37259352d5da99cfb9a8c2c55f6e4dbaf3240187459df36f9f,XLSX,XLSX,,116110,published_data,Located in a published-data area,readable,3,3,26036,603,405,0,Table B.2.1 | Table B.2.1 - Rates | Table B.2.1 - Volumes,"Table B.2.1 Retail Interest Rates and Volumes - Loans and Deposits, New Business | Loans | Households | Non-financial corporations | For house purchases | For consumer purposes | For other purposes | Floating rate and up to 1 year fixation | Over 1 year fixation | APRC | Floating rate and up to 1 year fixation | Over 1 year fixation || Table B.2.1 Retail Interest Rates and Volumes - Loans and Deposits, New Business | Loans | Households | Non-financial corporations | For house purchases | For consumer purposes | For other purposes | Floating rate and up to 1 year fixation | Over 1 year fixation | APRC | Floating rate and up to 1 year fixation | Over 1 year fixation || Table B.2.1 Retail Interest Rates and Volumes - Loans and Deposits, New Business | Loans | Households | Non-financial corporations | For house purchases | For consumer purposes | For other purposes | Loans up to and including €250,000 | Loans over €250,000 and up to €1 million | Floating rate and up to 1 year fixation | Over 1 year fixation | Floating rate and up to 1 year fixation",0.015,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/credit-and-banking-statistics/retail-interest-rates/data/ie_table_b-2-1_retail_interest_rates_and_volumes_-_loans_and_deposits_new.xlsx?sfvrsn=59ddda1d_310,files\www.centralbank.ie\_long\260c197522ddc20aac208066\ie_table_b-2-1_retail_interest_rates_and_volumes_-_loans_and.xlsx
26e440b761b5413ddbf191f3491e358b8d53abbf7887e971368be6d1a6edd457,XLSX,XLSX,,213522,published_data,Located in a published-data area,readable,3,3,128256,261,182,0,Table B.2.2 | Table B.2.2 - Rates | Table B.2.2 - Volumes,Table B.2.2 Retail Interest Rates - Renegotiated Loans | Households | For Consumption and Other purposes | For house purchase | Floating rate and up to 1 year fixation | Over 1 year fixation | Floating rate and up to 1 year fixation | Over 1 year fixation | Rates (%) | Aggregated Volumes (€ thousands) || Table B.2.2 Retail Interest Rates - Renegotiated Loans | Households | For Consumption and Other purposes | For house purchase | Floating rate and up to 1 year fixation | Over 1 year fixation | Floating rate and up to 1 year fixation | Over 1 year fixation | Rates (%) || Table B.2.2 Retail Interest Rates - Renegotiated Loans | Households | For Consumption and Other purposes | For house purchase | Floating rate and up to 1 year fixation | Over 1 year fixation | Floating rate and up to 1 year fixation | Over 1 year fixation | Aggregated Volumes (€ thousands),0.063,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/credit-and-banking-statistics/retail-interest-rates/data/ie_table_b-2-2_retail_interest_rates_and_volumes_-_renegotiated_loans-new.xlsx?sfvrsn=41ddda1d_312,files\www.centralbank.ie\_long\a844cf7ba23dc741f53e52a9\ie_table_b-2-2_retail_interest_rates_and_volumes_-_renegotia.xlsx
8c7a3601ee67da9a65da060963e4d1bb23d533c68eef8b35c490a7d76c39f3ae,XLSX,XLSX,,59927,published_data,Located in a published-data area,readable,5,5,157466,882,652,0,Table B.3.1 | Table B.3.1 - Outstanding Rates | Table B.3.1 - Outstanding  | Table B.3.1 - New Lending Rate  | Table B.3.1 - New Lending,Table B.3.1 Retail Interest Rates - Mortgage Rates | Buy-to-let properties | Principal Dwelling Houses | Floating Rate | Fixed Rate | Floating Rate | Fixed Rate | Standard or LTV variable | Tracker Mortgages | From 1 to 3 years | Over 3 years | Standard or LTV variable || Table B.3.1 Retail Interest Rates - Lending for House Purchase | Buy-to-let properties | Principal Dwelling Houses | Floating Rate | Fixed Rate | Floating Rate | Fixed Rate | Standard or LTV variable | Tracker Mortgages | From 1 to 3 years | Over 3 years | Standard or LTV variable || Table B.3.1 Retail Interest Rates - Lending for House Purchase | Buy-to-let properties | Principal Dwelling Houses | Floating Rate | Fixed Rate | Floating Rate | Fixed Rate | Standard or LTV variable | Tracker Mortgages | From 1 to 3 years | Over 3 years | Standard or LTV variable || Table B.3.1 Retail Interest Rates - Lending for House Purchase | Buy-to-let properties | Principal Dwelling Houses | Floating Rate | Fixed Rate | Floating Rate | Fixed Rate | Standard or LTV variable | Tracker Mortgages | From 1 to 3 years | Over 3 years | Standard or LTV variable || Table B.3.1 Retail Interest Rates - Lending for House Purchase | Buy-to-let properties | Principal Dwelling Houses | Floating Rate | Fixed Rate | Floating Rate | Fixed Rate | Standard or LTV variable | Tracker Mortgages | From 1 to 3 years | Over 3 years | Standard or LTV variable,0.047,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/credit-and-banking-statistics/retail-interest-rates/data/ie_table_b-3-1_retail_interest_rates_and_volumes_-_loans_for_house_purchase.xlsx?sfvrsn=5cd2761a_3,files\www.centralbank.ie\_long\527f67456258fed6277e70ee\ie_table_b-3-1_retail_interest_rates_and_volumes_-_loans_for.xlsx
6e38024328818b11dbde25bd49fd8e014f7e25b310bebf29f914afa9a138a4a4,XLSX,XLSX,,6556881,published_data,Located in a published-data area,readable,6,6,6154903,1040,710,0,Cover | Current Quarter-Summary | Current Quarter-Balance Sheet | Current Quarter-Transactions | Previous Quarter-Balance Sheet | Previous Quarter-Transactions,"July, 2026 | Quarterly Financial Accounts for Ireland | Quarter 1, 2026 | Time series available via the open data portal | Contents | Current Quarter | Previous Quarter | Summary | Balance Sheet | Balance Sheet | Transactions || Financial Balance Sheet By Sector, Q1 2026 | € million | Total Assets | Total Liabilities | Net Financial Wealth | Total Assets Transactions | Total Liabilities Transactions | Net Financial Borrowing/Lending | S1 | Total | S11 | Non-financial corporations || Financial Balance Sheet by Sector, Q1 2026 | Assets | Time series available via the open data portal | Reference Sector | Total (resident & non-resident) | Non-financial corporations | Monetary Financial Institutions | Non-MMF investment funds | Other financial intermediaries | Financial auxiliaries | Captive financial institutions and money lenders | Insurance corporations || Financial Transactions by Sector, Q1 2026 | Assets | Time series available via the open data portal | Reference Sector | Total (resident & non-resident) | Non-financial corporations | Monetary Financial Institutions | Non-MMF investment funds | Other financial intermediaries | Financial auxiliaries | Captive financial institutions and money lenders | Insurance corporations || Financial Balance Sheet by Sector, Q4 2025 | Assets | Time series available via the open data portal | Reference Sector | Total (resident & non-resident) | Non-financial corporations | Monetary Financial Institutions | Non-MMF investment funds | Other financial intermediaries | Financial auxiliaries | Captive financial institutions and money lenders | Insurance corporations || Financial Transactions by Sector, Q4 2025 | Assets | Time series available via the open data portal | Reference Sector | Total (resident & non-resident) | Non-financial corporations | Monetary Financial Institutions | Non-MMF investment funds | Other financial intermediaries | Financial auxiliaries | Captive financial institutions and money lenders | Insurance corporations",1.984,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/financial-accounts/financial-accounts-data/qfa-data/financial-accounts-for-irelandf2fb13144644629bacc1ff0000269695.xlsx?sfvrsn=4bbf711a_0,files\www.centralbank.ie\_long\a9040079f4f7edd98f507c67\financial-accounts-for-irelandf2fb13144644629bacc1ff00002696.xlsx
9aa11c5e3e8baf3027a1513dcd689ef60dc3d0d61d6a435bb1f8badcdcbc6b9f,XLSX,XLSX,,10356495,published_data,Located in a published-data area,readable,6,5,7262562,1298,24,748,Cover | Current Quarter-Balance Sheet | Current Quarter-Transactions | Previous Quarter-Balance Sheet | Previous Quarter-Transactions | Raw_Data,"July, 2026 | Quarterly Financial Accounts for Ireland | Whom-to-Whom tables | Quarter 1, 2026 | Time series available via the open data portal | Contents | Current Quarter | Previous Quarter | Balance Sheet | Balance Sheet | Transactions | Transactions || Assets | Time series available via the open data portal | Counterpart Sector | Reference Sector | Total (resident & non-resident) | S1 | Resident Counterpart Total | Non-financial corporations | Monetary Financial Institutions | Non-MMF investment funds | Other financial intermediaries | Financial auxiliaries || Assets | Time series available via the open data portal | Counterpart Sector | Reference Sector | Total (resident & non-resident) | S1 | Resident Counterpart Total | Non-financial corporations | Monetary Financial Institutions | Non-MMF investment funds | Other financial intermediaries | Financial auxiliaries || Assets | Time series available via the open data portal | Counterpart Sector | Reference Sector | Total (resident & non-resident) | S1 | Resident Counterpart Total | Non-financial corporations | Monetary Financial Institutions | Non-MMF investment funds | Other financial intermediaries | Financial auxiliaries || Assets | Time series available via the open data portal | Counterpart Sector | Reference Sector | Total (resident & non-resident) | S1 | Resident Counterpart Total | Non-financial corporations | Monetary Financial Institutions | Non-MMF investment funds | Other financial intermediaries | Financial auxiliaries || Period | GesmesCode | BalanceSheet_Transactions | Asset_Liabilities | Sector_Code | Item_Code | Value | Confidentiality | Maturity | CustomBreakdown | 2025-Q4 | Q:N:IE:W0:S1:S1:N:A:F:F:_Z:_Z:XDC:_T:S:V:N:_T",2.062,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/financial-accounts/financial-accounts-data/qfa-data/whom-to-whom-tables1efc13144644629bacc1ff0000269695.xlsx?sfvrsn=a7b8711a_0,files\www.centralbank.ie\_long\7d5df65c15324572c52a9e64\whom-to-whom-tables1efc13144644629bacc1ff0000269695__q-4d639.xlsx
d2338cf8e3ecbf55e7d864271ece902a37dd01d9f9e433eb04210bfca201bc0c,XLSX,XLSX,,70731,published_data,Located in a published-data area,readable,6,6,12964,1095,933,0,Table E | Table E.1 - Assets | Table E.1.1 - Investment Funds | Table E.1.2 - Debt Securities | Table E.1.3 - Equity | Table E.2 - Liabilities,Table E Balance Sheet of the Insurance Corporations | Assets | Currency & deposits | Loans | Debt securities | Insurance technical reserves and related claims | Equity | Investment fund shares | Transferable deposits | Deposit guarantees in connection with reinsurance business | Listed shares | Unlisted shares || Table E.1 Assets of Insurance Corporations | Assets | Currency & deposits | Loans | Debt securities | Insurance technical reserves and related claims | Equity | Investment fund shares | Transferable deposits | Deposit guarantees in connection with reinsurance business | Listed shares | Unlisted shares || Table E.1.1 Investment Fund Assets of Insurance Corporations | Investment fund shares | MMF shares | Non-MMF shares | Equity fund shares | Bond fund shares | Mixed fund shares | Real estate fund shares | Hedge fund shares | Other fund shares | Outstanding amounts - € million || Table E.1.2 Debt Securities Assets of Insurance Corporations | Debt Securities | Private | Public | OFI | MFI | NFC | Other* | Outstanding amounts - € million || Table E.1.3 Equity Assets of Insurance Corporations | Equity | Private | Public Sector | Issued by Euro Area Residents | MFIs | OFI | NFC | Other* | Outstanding amounts - € million || Table E.2 Liabilities of Insurance Corporations | Liabilities | Loans | Debt securities issued | Insurance technical reserves | Equity | Deposit guarantees in connection with reinsurance business | Life insurance technical reserves | Non-life insurance technical reserves | Listed shares | Unlisted shares | Other equity,0.016,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/insurance-corporations-statistics/insurance-corporations-statistics-data/balance-sheet-of-irish-insurance-corporations.xlsx?sfvrsn=ecfe681a_13,files\www.centralbank.ie\_long\b4c6a5c3738e0ce3cee539b2\balance-sheet-of-irish-insurance-corporations__q-fd22c7b328_.xlsx
73a68cc2653c18e2013067285ebb53306eea9827c49ad888e58a1b298d91a1b9,XLSX,XLSX,,27675,published_data,Located in a published-data area,readable,4,4,1335,291,258,0,Overview | Premiums | Claims | Acquisition Expenses,"Premiums, Claims, and Acquisition Expenses Statistics | Total Premiums | Domestic | Euro Area excl. Domestic | EEA* Excl.Euro Area | Non-EEA** | Outstanding amounts - € million | Total Claims | Domestic | Euro Area excl. Domestic | EEA* Excl.Euro Area | Non-EEA** || Premiums | Total Premiums | Domestic | Euro Area excl. Domestic | EEA Excl.Euro Area | Non-EEA | Outstanding amounts - € million || Claims | Total Claims | Domestic | Euro Area excl. Domestic | EEA Excl.Euro Area | Non-EEA | Outstanding amounts - € million || Acquisition Expenses | Total Acquisition Expenses | Domestic | Euro Area excl. Domestic | EEA Excl.Euro Area | Non-EEA | Outstanding amounts - € million",0.016,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/insurance-corporations-statistics/insurance-corporations-statistics-data/premiums-claims-and-acquisition-expenses-statistics.xlsx?sfvrsn=7a94691a_4,files\www.centralbank.ie\_long\50d5620dd9bb97364b08de13\premiums-claims-and-acquisition-expenses-statistics__q-c13ea.xlsx
b5d3b195581e603dc640d265775c64cd62fcc6256ebdd0da6351983d5bb5b356,XLSX,XLSX,,19790,published_data,Located in a published-data area,readable,3,3,194,66,31,0,Notes | Number of Claimants - Injury | Number of Claimants - Damage,"This spreadsheet accompanies the NCID Private Motor Insurance Report 1. The data relates to private motor insurance in Ireland only. | The data show the number of claimants whose claims were settled in years 2015-2018. Note that the settlement year can be different to the accident year. Injury  | Claims were split into three settlement channels: • Direct: Claims settled directly between claimant and insurer where the initiation of legal proceedings was n | · Direct: Claims settled directly between claimant and insurer where the initiation of legal proceedings was not required. This includes claims that were settle | · PIAB: Claims settled through the Personal Injuries Assessment Board (PIAB). | · Litigated: Claims settled following the initiation of legal proceedings, either before or after a court award. | The dataset included here does not have full coverage of the private motor insurance market in Ireland. Coverage is estimated to be 83% of the market, based on  || Number of injury claimants 2015 - 2018. | ClaimType | Number of Claimants | Injury | Number of injury claimants by settlement channel 2015 - 2018. | SettlementChannel | Injury Claimants | Direct | PIAB | Litigated | Number of injury claimants by settlement channel and settled year 2015 - 2018. | SettlementChannel || Number of damage claimants 2015 - 2018. | ClaimType | Number of Claimants | Damage | Number of damage claimants by settled year 2015 - 2018. | SettledYear | Damage Claimants",0.0,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/national-claims-information-database/annex-1---settlement-channels-2015-to-2018.xlsx?sfvrsn=e755811d_10,files\www.centralbank.ie\_long\4ca624981143e257f7618ba3\annex-1---settlement-channels-2015-to-2018__q-b34c0adb78__u-.xlsx
244c573c12c1923bb67b061b3bc953d8db10f2ba3c2d5eb477ede31ee7381bad,XLSX,XLSX,,68580,published_data,Located in a published-data area,readable,18,18,2088,1249,931,0,Background Info | Figure1 | Figure2 | Figure3 | Figure4 | Figure5 | Figure6 | Table1a | Table1b | Figure11 | Figure13 | Figure14 | Figure15 | Table3 | Table4 | Table5 | Table6 | Figure17 and 18,"This spreadsheet accompanies the NCID Private Motor Insurance Report 1. The data relates to private motor insurance in Ireland only. Full definitions of metrics | The NCID Private Motor Insurance Report 1 report is predominantly based on data from firms that insured 90% of private motor insurance market in Ireland in 2018 || Accompanies 2019 NCID private motor report Figure 1 - ultimate claim numbers by claim type. | AccidentYear | Third Party Injury | Accidental Damage | Fire and Theft | Third Party Damage | Windscreen || Accompanies 2019 NCID private motor report Figure 2 - ultimate claim costs by claim type. | AccidentYear | Third Party Injury | Accidental Damage | Fire and Theft | Third Party Damage | Windscreen || Accompanies 2019 NCID private motor report Figure 3 - number of claims per 1,000 policies by claim type. | Third Party Injury | Accidental Damage | Fire and Theft | Third Party Damage | Windscreen | ALL | AccidentYear | Number of Claims | Number of Policies | Number of Claims | Number of Policies || Accompanies 2019 NCID private motor report Figure 4 - average cost per claim of injury and damage claims. | Injury | Damage | Accident Year | Ultimate Claim Costs (€) | Ultimate Claim Numbers (incl. nils) | Ultimate Claim Costs (€) | Ultimate Claim Numbers (incl. nils) || Accompanies 2019 NCID private motor report Figure 5 - average cost per policy of each claim type. | Third Party Injury | Accidental Damage | Fire and Theft | Third Party Damage | Windscreen | ALL | AccidentYear | Claim Costs (€) | Number of Policies | Claim Costs (€) | Number of Policies || Accompanies 2019 NCID private motor report Figure 6 - average cost of insurance premiums for different levels of cover. | Accident Year | Cover Type | Earned Policy Count | Gross Earned Premium (€) | ALL | ALL | ALL | ALL | ALL | ALL | ALL || Accompanies 2019 NCID private motor report Table 1 - breakdown of claimant numbers between the different settlement channels and claim types. | Settlement Channel | 2015 | 2016 | 2017 | 2018 | Direct | PIAB | Litigated || Accompanies 2019 NCID private motor report Table 1 - breakdown of claimant numbers between the different settlement channels and claim types. | SettledYear | Third Party Injury | Accidental Damage | Fire and Theft | Third Party Damage | Windscreen || Accompanies 2019 NCID private motor report Figure 11 - Distribution of settlement costs (€) between injury and damage. | SettledYear | Third Party Injury | Accidental Damage | Fire and Theft | Third Party Damage | Windscreen || Accompanies 2019 NCID private motor report Figure 13 - proportion of injury claimants who settled through each settlement channel. | Settled Year | Direct | PIAB | Litigated || Accompanies 2019 NCID private motor report Figure 14 - proportion of total cost (€) to insurers of settling injury claims in each of the settlement channels. | Settled Year | Direct | PIAB | Litigated || Accompanies 2019 NCID private motor report Figure 15 - proportion of injury claimants settled in each channel, split by settlement cost. | Band | Direct | PIAB | Litigated | Total | €0 - €10,000 | €10,001 - €15,000 | €15,001 - €30,000 | €30,001 - €45,000 | €45,001 - €60,000 | €60,001 - €75,000 || Accompanies 2019 NCID private motor report Table 3 - breakdown of the average injury settlement costs in each settlement channel. | SettledYear | Settlement Channel | Number of Claimants | Compensation Costs (€) | Legal Costs (€) | Other Costs (€) | Total Costs (€) | Direct | Direct | Direct | Direct || Accompanies 2019 NCID private motor report Table 4 - breakdown of the average injury settlement costs, where the total cost of settlement is less than €100k. | Settled Year | Settlement Channel | Number of Claimants | Compensation Costs (€) | Legal Costs (€) | Other Costs (€) | Total Costs (€) | Direct | Direct | Direct | Direct || Accompanies 2019 NCID private motor report Table 5 - numbers and delay years for injury claims by settlement type. | SettledYear | Settlement C",0.015,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/national-claims-information-database/annex-2---private-motor-insurance-report-1-data.xlsx?sfvrsn=b594861d_13,files\www.centralbank.ie\_long\464889de0d3896105bcd766c\annex-2---private-motor-insurance-report-1-data__q-ba549172c.xlsx
0bbaa978dd1e6db1a570063b278af4d8e82966815065d44969dc498b9641278f,XLSX,XLSX,,22734,published_data,Located in a published-data area,readable,3,3,1132,312,299,0,Background Info | Table 17 | Table 18,This spreadsheet accompanies the NCID Private Motor Insurance Report 2. The data relates to private motor insurance in Ireland only. Full definitions of metrics || Accompanies 2020 NCID private motor report 2 Table 17 - Paid claims as a percent of ultimate claim costs | Accident Year | Development Year | Paid claims as a percent of ultimate claim costs INJURY ONLY | Accident Year | Development Year || Accompanies 2020 NCID private motor report 2 Table 18 - Incurred claims as a percentage of ultimate claim costs | Accident Year | Development Year | Incurred claims as a percentage of ultimate claim costs INJURY ONLY | Accident Year | Development Year,0.016,,https://www.centralbank.ie/docs/default-source/statistics/data-and-analysis/national-claims-information-database/annex-2-private-motor-insurance-report-2.xlsx?sfvrsn=988a881d_2,files\www.centralbank.ie\_long\ae3d7c8e98f9d48133a522dc\annex-2-private-motor-insurance-report-2__q-60958f95ff__u-ae.xlsx
